table_name,prodboomcd,projection_year,value
mort_shock_up_c_sens,LLH_KBL_a,1,0.0
mort_shock_up_c_sens,LLH_KBL_a,0,0.0
mort_shock_up_c_sens,KOERSPLAN_b,11,0.0
mort_shock_up_c_sens,KOERSPLAN_b,10,0.0
mort_shock_up_c_sens,KOERSPLAN_b,9,0.0
mort_shock_up_c_sens,KOERSPLAN_b,8,0.0
mort_shock_up_c_sens,KOERSPLAN_b,7,0.0
mort_shock_up_c_sens,KOERSPLAN_b,6,0.0
mort_shock_up_c_sens,KOERSPLAN_b,5,0.0
mort_shock_up_c_sens,KOERSPLAN_b,4,0.0
mort_shock_up_c_sens,KOERSPLAN_b,3,0.0
mort_shock_up_c_sens,KOERSPLAN_b,2,0.0
mort_shock_up_c_sens,KOERSPLAN_b,1,1.0
mort_shock_up_c_sens,KOERSPLAN_b,0,0.0
mort_shock_up_c_sens,KOERSPLAN_a,11,0.0
mort_shock_up_c_sens,KOERSPLAN_a,10,0.0
mort_shock_up_c_sens,KOERSPLAN_a,9,0.0
mort_shock_up_c_sens,KOERSPLAN_a,8,0.0
mort_shock_up_c_sens,KOERSPLAN_a,7,0.0
mort_shock_up_c_sens,KOERSPLAN_a,6,0.0
mort_shock_up_c_sens,KOERSPLAN_a,5,0.0
mort_shock_up_c_sens,KOERSPLAN_a,4,0.0
mort_shock_up_c_sens,KOERSPLAN_a,3,0.0
mort_shock_up_c_sens,KOERSPLAN_a,2,0.0
mort_shock_up_c_sens,KOERSPLAN_a,1,0.0
mort_shock_up_c_sens,KOERSPLAN_a,0,0.0
mort_shock_up_c_sens,FP_3_PUP_b,11,0.0
mort_shock_up_c_sens,FP_3_PUP_b,10,0.0
mort_shock_up_c_sens,FP_3_PUP_b,9,0.0
mort_shock_up_c_sens,FP_3_PUP_b,8,0.0
mort_shock_up_c_sens,FP_3_PUP_b,7,0.0
mort_shock_up_c_sens,FP_3_PUP_b,6,0.0
mort_shock_up_c_sens,FP_3_PUP_b,5,0.0
mort_shock_up_c_sens,FP_3_PUP_b,4,0.0
mort_shock_up_c_sens,FP_3_PUP_b,3,0.0
mort_shock_up_c_sens,FP_3_PUP_b,2,0.0
mort_shock_up_c_sens,FP_3_PUP_b,1,1.0
mort_shock_up_c_sens,FP_3_PUP_b,0,0.0
mort_shock_up_c_sens,FP_3_PUP_a,11,0.0
mort_shock_up_c_sens,FP_3_PUP_a,10,0.0
mort_shock_up_c_sens,FP_3_PUP_a,9,0.0
mort_shock_up_c_sens,FP_3_PUP_a,8,0.0
mort_shock_up_c_sens,FP_3_PUP_a,7,0.0
mort_shock_up_c_sens,FP_3_PUP_a,6,0.0
mort_shock_up_c_sens,FP_3_PUP_a,5,0.0
mort_shock_up_c_sens,FP_3_PUP_a,4,0.0
mort_shock_up_c_sens,FP_3_PUP_a,3,0.0
mort_shock_up_c_sens,FP_3_PUP_a,2,0.0
mort_shock_up_c_sens,FP_3_PUP_a,1,0.0
mort_shock_up_c_sens,FP_3_PUP_a,0,0.0
mort_shock_up_c_sens,FP_3_PP_b,11,0.0
mort_shock_up_c_sens,FP_3_PP_b,10,0.0
mort_shock_up_c_sens,FP_3_PP_b,9,0.0
mort_shock_up_c_sens,FP_3_PP_b,8,0.0
mort_shock_up_c_sens,FP_3_PP_b,7,0.0
mort_shock_up_c_sens,FP_3_PP_b,6,0.0
mort_shock_up_c_sens,FP_3_PP_b,5,0.0
mort_shock_up_c_sens,FP_3_PP_b,4,0.0
mort_shock_up_c_sens,FP_3_PP_b,3,0.0
mort_shock_up_c_sens,FP_3_PP_b,2,0.0
mort_shock_up_c_sens,FP_3_PP_b,1,1.0
mort_shock_up_c_sens,FP_3_PP_b,0,0.0
mort_shock_up_c_sens,FP_3_PP_a,11,0.0
mort_shock_up_c_sens,FP_3_PP_a,10,0.0
mort_shock_up_c_sens,FP_3_PP_a,9,0.0
mort_shock_up_c_sens,FP_3_PP_a,8,0.0
mort_shock_up_c_sens,FP_3_PP_a,7,0.0
mort_shock_up_c_sens,FP_3_PP_a,6,0.0
mort_shock_up_c_sens,FP_3_PP_a,5,0.0
mort_shock_up_c_sens,FP_3_PP_a,4,0.0
mort_shock_up_c_sens,FP_3_PP_a,3,0.0
mort_shock_up_c_sens,FP_3_PP_a,2,0.0
mort_shock_up_c_sens,FP_3_PP_a,1,0.0
mort_shock_up_c_sens,FP_3_PP_a,0,0.0
mort_shock_up_c_sens,FP_2_PUP_b,11,0.0
mort_shock_up_c_sens,FP_2_PUP_b,10,0.0
mort_shock_up_c_sens,FP_2_PUP_b,9,0.0
mort_shock_up_c_sens,FP_2_PUP_b,8,0.0
mort_shock_up_c_sens,FP_2_PUP_b,7,0.0
mort_shock_up_c_sens,FP_2_PUP_b,6,0.0
mort_shock_up_c_sens,FP_2_PUP_b,5,0.0
mort_shock_up_c_sens,FP_2_PUP_b,4,0.0
mort_shock_up_c_sens,FP_2_PUP_b,3,0.0
mort_shock_up_c_sens,FP_2_PUP_b,2,0.0
mort_shock_up_c_sens,FP_2_PUP_b,1,1.0
mort_shock_up_c_sens,FP_2_PUP_b,0,0.0
mort_shock_up_c_sens,FP_2_PUP_a,11,0.0
mort_shock_up_c_sens,FP_2_PUP_a,10,0.0
mort_shock_up_c_sens,FP_2_PUP_a,9,0.0
mort_shock_up_c_sens,FP_2_PUP_a,8,0.0
mort_shock_up_c_sens,FP_2_PUP_a,7,0.0
mort_shock_up_c_sens,FP_2_PUP_a,6,0.0
mort_shock_up_c_sens,FP_2_PUP_a,5,0.0
mort_shock_up_c_sens,FP_2_PUP_a,4,0.0
mort_shock_up_c_sens,FP_2_PUP_a,3,0.0
mort_shock_up_c_sens,FP_2_PUP_a,2,0.0
mort_shock_up_c_sens,FP_2_PUP_a,1,0.0
mort_shock_up_c_sens,FP_2_PUP_a,0,0.0
mort_shock_up_c_sens,FP_2_PP_b,11,0.0
mort_shock_up_c_sens,FP_2_PP_b,10,0.0
mort_shock_up_c_sens,FP_2_PP_b,9,0.0
mort_shock_up_c_sens,FP_2_PP_b,8,0.0
mort_shock_up_c_sens,FP_2_PP_b,7,0.0
mort_shock_up_c_sens,FP_2_PP_b,6,0.0
mort_shock_up_c_sens,FP_2_PP_b,5,0.0
mort_shock_up_c_sens,FP_2_PP_b,4,0.0
mort_shock_up_c_sens,FP_2_PP_b,3,0.0
mort_shock_up_c_sens,FP_2_PP_b,2,0.0
mort_shock_up_c_sens,FP_2_PP_b,1,1.0
mort_shock_up_c_sens,FP_2_PP_b,0,0.0
mort_shock_up_c_sens,FP_2_PP_a,11,0.0
mort_shock_up_c_sens,FP_2_PP_a,10,0.0
mort_shock_up_c_sens,FP_2_PP_a,9,0.0
mort_shock_up_c_sens,FP_2_PP_a,8,0.0
mort_shock_up_c_sens,FP_2_PP_a,7,0.0
mort_shock_up_c_sens,FP_2_PP_a,6,0.0
mort_shock_up_c_sens,FP_2_PP_a,5,0.0
mort_shock_up_c_sens,FP_2_PP_a,4,0.0
mort_shock_up_c_sens,FP_2_PP_a,3,0.0
mort_shock_up_c_sens,FP_2_PP_a,2,0.0
mort_shock_up_c_sens,FP_2_PP_a,1,0.0
mort_shock_up_c_sens,FP_2_PP_a,0,0.0
mort_shock_up_c_sens,FP_1_PUP_b,11,0.0
mort_shock_up_c_sens,FP_1_PUP_b,10,0.0
mort_shock_up_c_sens,FP_1_PUP_b,9,0.0
mort_shock_up_c_sens,FP_1_PUP_b,8,0.0
mort_shock_up_c_sens,FP_1_PUP_b,7,0.0
mort_shock_up_c_sens,FP_1_PUP_b,6,0.0
mort_shock_up_c_sens,FP_1_PUP_b,5,0.0
mort_shock_up_c_sens,FP_1_PUP_b,4,0.0
mort_shock_up_c_sens,FP_1_PUP_b,3,0.0
mort_shock_up_c_sens,FP_1_PUP_b,2,0.0
mort_shock_up_c_sens,FP_1_PUP_b,1,1.0
mort_shock_up_c_sens,FP_1_PUP_b,0,0.0
mort_shock_up_c_sens,FP_1_PUP_a,11,0.0
mort_shock_up_c_sens,FP_1_PUP_a,10,0.0
mort_shock_up_c_sens,FP_1_PUP_a,9,0.0
mort_shock_up_c_sens,FP_1_PUP_a,8,0.0
mort_shock_up_c_sens,FP_1_PUP_a,7,0.0
mort_shock_up_c_sens,FP_1_PUP_a,6,0.0
mort_shock_up_c_sens,FP_1_PUP_a,5,0.0
mort_shock_up_c_sens,FP_1_PUP_a,4,0.0
mort_shock_up_c_sens,FP_1_PUP_a,3,0.0
mort_shock_up_c_sens,FP_1_PUP_a,2,0.0
mort_shock_up_c_sens,FP_1_PUP_a,1,0.0
mort_shock_up_c_sens,FP_1_PUP_a,0,0.0
mort_shock_up_c_sens,FP_1_PP_b,11,0.0
mort_shock_up_c_sens,FP_1_PP_b,10,0.0
mort_shock_up_c_sens,FP_1_PP_b,9,0.0
mort_shock_up_c_sens,FP_1_PP_b,8,0.0
mort_shock_up_c_sens,FP_1_PP_b,7,0.0
mort_shock_up_c_sens,FP_1_PP_b,6,0.0
mort_shock_up_c_sens,FP_1_PP_b,5,0.0
mort_shock_up_c_sens,FP_1_PP_b,4,0.0
mort_shock_up_c_sens,FP_1_PP_b,3,0.0
mort_shock_up_c_sens,FP_1_PP_b,2,0.0
mort_shock_up_c_sens,FP_1_PP_b,1,1.0
mort_shock_up_c_sens,FP_1_PP_b,0,0.0
mort_shock_up_c_sens,FP_1_PP_a,11,0.0
mort_shock_up_c_sens,FP_1_PP_a,10,0.0
mort_shock_up_c_sens,FP_1_PP_a,9,0.0
mort_shock_up_c_sens,FP_1_PP_a,8,0.0
mort_shock_up_c_sens,FP_1_PP_a,7,0.0
mort_shock_up_c_sens,FP_1_PP_a,6,0.0
mort_shock_up_c_sens,FP_1_PP_a,5,0.0
mort_shock_up_c_sens,FP_1_PP_a,4,0.0
mort_shock_up_c_sens,FP_1_PP_a,3,0.0
mort_shock_up_c_sens,FP_1_PP_a,2,0.0
mort_shock_up_c_sens,FP_1_PP_a,1,0.0
mort_shock_up_c_sens,FP_1_PP_a,0,0.0
mort_shock_up_c_sens,DIL_b,11,0.0
mort_shock_up_c_sens,DIL_b,10,0.0
mort_shock_up_c_sens,DIL_b,9,0.0
mort_shock_up_c_sens,DIL_b,8,0.0
mort_shock_up_c_sens,DIL_b,7,0.0
mort_shock_up_c_sens,DIL_b,6,0.0
mort_shock_up_c_sens,DIL_b,5,0.0
mort_shock_up_c_sens,DIL_b,4,0.0
mort_shock_up_c_sens,DIL_b,3,0.0
mort_shock_up_c_sens,DIL_b,2,0.0
mort_shock_up_c_sens,DIL_b,1,1.0
mort_shock_up_c_sens,DIL_b,0,0.0
mort_shock_up_c_sens,DIL_a,11,0.0
mort_shock_up_c_sens,DIL_a,10,0.0
mort_shock_up_c_sens,DIL_a,9,0.0
mort_shock_up_c_sens,DIL_a,8,0.0
mort_shock_up_c_sens,DIL_a,7,0.0
mort_shock_up_c_sens,DIL_a,6,0.0
mort_shock_up_c_sens,DIL_a,5,0.0
mort_shock_up_c_sens,DIL_a,4,0.0
mort_shock_up_c_sens,DIL_a,3,0.0
mort_shock_up_c_sens,DIL_a,2,0.0
mort_shock_up_c_sens,DIL_a,1,0.0
mort_shock_up_c_sens,DIL_a,0,0.0
mort_shock_up_c_sens,BUDGETFOND_b,11,0.0
mort_shock_up_c_sens,BUDGETFOND_b,10,0.0
mort_shock_up_c_sens,BUDGETFOND_b,9,0.0
mort_shock_up_c_sens,BUDGETFOND_b,8,0.0
mort_shock_up_c_sens,BUDGETFOND_b,7,0.0
mort_shock_up_c_sens,BUDGETFOND_b,6,0.0
mort_shock_up_c_sens,BUDGETFOND_b,5,0.0
mort_shock_up_c_sens,BUDGETFOND_b,4,0.0
mort_shock_up_c_sens,BUDGETFOND_b,3,0.0
mort_shock_up_c_sens,BUDGETFOND_b,2,0.0
mort_shock_up_c_sens,BUDGETFOND_b,1,1.0
mort_shock_up_c_sens,BUDGETFOND_b,0,0.0
mort_shock_up_c_sens,BUDGETFOND_a,11,0.0
mort_shock_up_c_sens,BUDGETFOND_a,10,0.0
mort_shock_up_c_sens,BUDGETFOND_a,9,0.0
mort_shock_up_c_sens,BUDGETFOND_a,8,0.0
mort_shock_up_c_sens,BUDGETFOND_a,7,0.0
mort_shock_up_c_sens,BUDGETFOND_a,6,0.0
mort_shock_up_c_sens,BUDGETFOND_a,5,0.0
mort_shock_up_c_sens,BUDGETFOND_a,4,0.0
mort_shock_up_c_sens,BUDGETFOND_a,3,0.0
mort_shock_up_c_sens,BUDGETFOND_a,2,0.0
mort_shock_up_c_sens,BUDGETFOND_a,1,0.0
mort_shock_up_c_sens,BUDGETFOND_a,0,0.0
mort_shock_up_c_sens,ASH_LIJF_b,11,0.0
mort_shock_up_c_sens,ASH_LIJF_b,10,0.0
mort_shock_up_c_sens,ASH_LIJF_b,9,0.0
mort_shock_up_c_sens,ASH_LIJF_b,8,0.0
mort_shock_up_c_sens,ASH_LIJF_b,7,0.0
mort_shock_up_c_sens,ASH_LIJF_b,6,0.0
mort_shock_up_c_sens,ASH_LIJF_b,5,0.0
mort_shock_up_c_sens,ASH_LIJF_b,4,0.0
mort_shock_up_c_sens,ASH_LIJF_b,3,0.0
mort_shock_up_c_sens,ASH_LIJF_b,2,0.0
mort_shock_up_c_sens,ASH_LIJF_b,1,1.0
mort_shock_up_c_sens,ASH_LIJF_b,0,0.0
mort_shock_up_c_sens,ASH_LIJF_a,11,0.0
mort_shock_up_c_sens,ASH_LIJF_a,10,0.0
mort_shock_up_c_sens,ASH_LIJF_a,9,0.0
mort_shock_up_c_sens,ASH_LIJF_a,8,0.0
mort_shock_up_c_sens,ASH_LIJF_a,7,0.0
mort_shock_up_c_sens,ASH_LIJF_a,6,0.0
mort_shock_up_c_sens,ASH_LIJF_a,5,0.0
mort_shock_up_c_sens,ASH_LIJF_a,4,0.0
mort_shock_up_c_sens,ASH_LIJF_a,3,0.0
mort_shock_up_c_sens,ASH_LIJF_a,2,0.0
mort_shock_up_c_sens,ASH_LIJF_a,1,0.0
mort_shock_up_c_sens,ASH_LIJF_a,0,0.0
mort_shock_up_c_sens,ASH_KBO_b,11,0.0
mort_shock_up_c_sens,ASH_KBO_b,10,0.0
mort_shock_up_c_sens,ASH_KBO_b,9,0.0
mort_shock_up_c_sens,ASH_KBO_b,8,0.0
mort_shock_up_c_sens,ASH_KBO_b,7,0.0
mort_shock_up_c_sens,ASH_KBO_b,6,0.0
mort_shock_up_c_sens,ASH_KBO_b,5,0.0
mort_shock_up_c_sens,ASH_KBO_b,4,0.0
mort_shock_up_c_sens,ASH_KBO_b,3,0.0
mort_shock_up_c_sens,ASH_KBO_b,2,0.0
mort_shock_up_c_sens,ASH_KBO_b,1,1.0
mort_shock_up_c_sens,ASH_KBO_b,0,0.0
mort_shock_up_c_sens,ASH_KBO_a,11,0.0
mort_shock_up_c_sens,ASH_KBO_a,10,0.0
mort_shock_up_c_sens,ASH_KBO_a,9,0.0
mort_shock_up_c_sens,ASH_KBO_a,8,0.0
mort_shock_up_c_sens,ASH_KBO_a,7,0.0
mort_shock_up_c_sens,ASH_KBO_a,6,0.0
mort_shock_up_c_sens,ASH_KBO_a,5,0.0
mort_shock_up_c_sens,ASH_KBO_a,4,0.0
mort_shock_up_c_sens,ASH_KBO_a,3,0.0
mort_shock_up_c_sens,ASH_KBO_a,2,0.0
mort_shock_up_c_sens,ASH_KBO_a,1,0.0
mort_shock_up_c_sens,ASH_KBO_a,0,0.0
mort_shock_up_c_sens,ASH_KBL_b,11,0.0
mort_shock_up_c_sens,ASH_KBL_b,10,0.0
mort_shock_up_c_sens,ASH_KBL_b,9,0.0
mort_shock_up_c_sens,ASH_KBL_b,8,0.0
mort_shock_up_c_sens,ASH_KBL_b,7,0.0
mort_shock_up_c_sens,ASH_KBL_b,6,0.0
mort_shock_up_c_sens,ASH_KBL_b,5,0.0
mort_shock_up_c_sens,ASH_KBL_b,4,0.0
mort_shock_up_c_sens,ASH_KBL_b,3,0.0
mort_shock_up_c_sens,ASH_KBL_b,2,0.0
mort_shock_up_c_sens,ASH_KBL_b,1,1.0
mort_shock_up_c_sens,ASH_KBL_b,0,0.0
mort_shock_up_c_sens,ASH_KBL_a,11,0.0
mort_shock_up_c_sens,ASH_KBL_a,10,0.0
mort_shock_up_c_sens,ASH_KBL_a,9,0.0
mort_shock_up_c_sens,ASH_KBL_a,8,0.0
mort_shock_up_c_sens,ASH_KBL_a,7,0.0
mort_shock_up_c_sens,ASH_KBL_a,6,0.0
mort_shock_up_c_sens,ASH_KBL_a,5,0.0
mort_shock_up_c_sens,ASH_KBL_a,4,0.0
mort_shock_up_c_sens,ASH_KBL_a,3,0.0
mort_shock_up_c_sens,ASH_KBL_a,2,0.0
mort_shock_up_c_sens,ASH_KBL_a,1,0.0
mort_shock_up_c_sens,ASH_KBL_a,0,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_b,11,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_b,10,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_b,9,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_b,8,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_b,7,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_b,6,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_b,5,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_b,4,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_b,3,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_b,2,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_b,1,1.0
mort_shock_up_c_sens,AORV_Type4_LIJF_b,0,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_a,11,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_a,10,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_a,9,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_a,8,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_a,7,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_a,6,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_a,5,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_a,4,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_a,3,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_a,2,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_a,1,0.0
mort_shock_up_c_sens,AORV_Type4_LIJF_a,0,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_b,11,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_b,10,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_b,9,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_b,8,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_b,7,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_b,6,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_b,5,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_b,4,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_b,3,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_b,2,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_b,1,1.0
mort_shock_up_c_sens,AORV_Type4_KBO_b,0,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_a,11,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_a,10,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_a,9,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_a,8,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_a,7,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_a,6,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_a,5,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_a,4,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_a,3,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_a,2,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_a,1,0.0
mort_shock_up_c_sens,AORV_Type4_KBO_a,0,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_b,11,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_b,10,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_b,9,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_b,8,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_b,7,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_b,6,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_b,5,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_b,4,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_b,3,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_b,2,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_b,1,1.0
mort_shock_up_c_sens,AORV_Type4_KBL_b,0,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_a,11,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_a,10,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_a,9,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_a,8,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_a,7,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_a,6,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_a,5,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_a,4,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_a,3,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_a,2,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_a,1,0.0
mort_shock_up_c_sens,AORV_Type4_KBL_a,0,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_b,11,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_b,10,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_b,9,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_b,8,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_b,7,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_b,6,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_b,5,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_b,4,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_b,3,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_b,2,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_b,1,1.0
mort_shock_up_c_sens,AORV_Type3_LIJF_b,0,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_a,11,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_a,10,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_a,9,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_a,8,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_a,7,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_a,6,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_a,5,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_a,4,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_a,3,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_a,2,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_a,1,0.0
mort_shock_up_c_sens,AORV_Type3_LIJF_a,0,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_b,11,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_b,10,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_b,9,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_b,8,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_b,7,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_b,6,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_b,5,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_b,4,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_b,3,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_b,2,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_b,1,1.0
mort_shock_up_c_sens,AORV_Type3_KBO_b,0,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_a,11,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_a,10,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_a,9,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_a,8,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_a,7,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_a,6,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_a,5,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_a,4,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_a,3,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_a,2,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_a,1,0.0
mort_shock_up_c_sens,AORV_Type3_KBO_a,0,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_b,11,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_b,10,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_b,9,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_b,8,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_b,7,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_b,6,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_b,5,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_b,4,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_b,3,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_b,2,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_b,1,1.0
mort_shock_up_c_sens,AORV_Type3_KBL_b,0,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_a,11,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_a,10,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_a,9,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_a,8,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_a,7,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_a,6,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_a,5,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_a,4,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_a,3,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_a,2,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_a,1,0.0
mort_shock_up_c_sens,AORV_Type3_KBL_a,0,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_b,11,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_b,10,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_b,9,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_b,8,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_b,7,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_b,6,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_b,5,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_b,4,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_b,3,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_b,2,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_b,1,1.0
mort_shock_up_c_sens,AORV_Type2_LIJF_b,0,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_a,11,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_a,10,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_a,9,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_a,8,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_a,7,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_a,6,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_a,5,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_a,4,0.0
mort_shock_up_c_sens,AORV_Type2_LIJF_a,3,0.0
